T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,1257560.0,8.601562,1254560.0,80.7,,
,,1257560.0,8.601562,1254560.0,80.7,,
,,1260560.0,8.453125,1257560.0,80.8,,
,,1260560.0,8.453125,1257560.0,80.8,,
,,1263560.0,8.375,1260560.0,80.9,,
,,1263560.0,8.375,1260560.0,80.9,,
,,1266560.0,8.296875,1263560.0,81.1,,
,,1268560.0,8.148438,1263560.0,81.1,,
,,1269560.0,8.148438,1266560.0,81.2,,
,,1271560.0,8.070312,1268560.0,81.3,,
,,1272560.0,8.070312,1269560.0,81.3,,
,,1273560.0,7.980469,1271560.0,81.4,,
,,1274560.0,7.933594,1272560.0,81.4,,
,,1275560.0,7.949219,1273560.0,81.5,,
,,1276560.0,7.949219,1274560.0,81.5,,
,,1277560.0,7.855469,1275560.0,81.6,,
,,1277560.0,7.855469,1276560.0,81.6,,
,,1278560.0,7.84375,1277560.0,81.6,,
,,1279560.0,7.796875,1277560.0,81.6,,
,,1280560.0,7.761719,1278560.0,81.7,,
,,1281560.0,7.738281,1279560.0,81.8,,
,,1282560.0,7.710938,1280560.0,81.8,,
,,1283560.0,7.671875,1281560.0,81.8,,
,,1284560.0,7.589844,1282560.0,81.9,,
,,1285560.0,7.589844,1283560.0,82.0,,
,,1286560.0,7.566406,1284560.0,82.0,,
,,1286560.0,7.566406,1285560.0,82.0,,
,,1287560.0,7.425781,1286560.0,82.1,,
,,1288560.0,7.425781,1286560.0,82.1,,
,,1289560.0,7.445312,1287560.0,82.1,,
,,1289560.0,7.445312,1288560.0,82.1,,
,,1291560.0,7.4375,1289560.0,82.2,,
,,1291560.0,7.457031,1289560.0,82.2,,
,,1293560.0,7.332031,1291560.0,82.3,,
,,1295560.0,7.28125,1291560.0,82.4,,
,,1295560.0,7.21875,1293560.0,82.5,,
,,1297560.0,7.191406,1295560.0,82.6,,
,,1299560.0,7.121094,1295560.0,82.6,,
,,1300560.0,7.121094,1297560.0,82.7,,
,,1302560.0,7.015625,1299560.0,82.9,,
,,1303560.0,7.015625,1300560.0,82.9,,
,,1306560.0,6.910156,1302560.0,83.0,,
,,1307560.0,6.910156,1303560.0,83.0,,
,,1310560.0,6.820312,1306560.0,83.1,,
,,1310560.0,6.816406,1307560.0,83.1,,
,,1314560.0,6.675781,1310560.0,83.2,,
,,1315560.0,6.675781,1310560.0,83.2,,
,,1320560.0,6.5,1314560.0,83.4,,
,,1321560.0,6.5,1315560.0,83.4,,
,,1326560.0,6.28125,1320560.0,83.8,,
,,1327560.0,6.28125,1321560.0,83.8,,
,,1334920.0,6.09375,1326560.0,84.0,,
,,1334920.0,6.09375,1327560.0,84.0,,
,,1336920.0,6.007812,1334920.0,84.6,,
,,1345920.0,5.785156,1334920.0,84.6,,
,,1355920.0,5.601562,1336920.0,84.6,,
,,1359920.0,5.464844,1345920.0,85.1,,
,,1369920.0,5.253906,1355920.0,85.4,,
,,1378920.0,5.070312,1359920.0,85.6,,
,,1379920.0,5.039062,1369920.0,86.1,,
,,1387920.0,4.777344,1378920.0,86.4,,
,,1390920.0,4.714844,1379920.0,86.4,,
,,1392920.0,4.683594,1387920.0,86.9,,
,,1403920.0,4.417969,1390920.0,87.1,,
,,1405920.0,4.410156,1392920.0,87.2,,
,,1406920.0,4.382812,1403920.0,87.6,,
,,1417920.0,4.132812,1405920.0,87.7,,
,,1417920.0,4.132812,1406920.0,87.8,,
,,1417920.0,4.132812,1417920.0,88.1,,
,,1423920.0,4.03125,1417920.0,88.1,,
,,1424920.0,3.980469,1417920.0,88.1,,
,,1425920.0,4.019531,1423920.0,88.7,,
,,1433920.0,3.800781,1424920.0,88.8,,
,,1434920.0,3.800781,1425920.0,88.8,,
,,1435920.0,3.759766,1433920.0,89.2,,
,,1443920.0,3.636719,1434920.0,89.3,,
,,1444920.0,3.568359,1435920.0,89.4,,
,,1452920.0,3.476562,1443920.0,89.6,,
,,1453920.0,3.453125,1444920.0,89.6,,
,,1463920.0,3.302734,1452920.0,89.8,,
,,1466920.0,3.21875,1453920.0,89.9,,
,,1466920.0,3.21875,1463920.0,90.5,,
,,1474920.0,3.121094,1466920.0,90.6,,
,,1481920.0,2.960938,1466920.0,90.6,,
,,1483920.0,2.912109,1474920.0,90.9,,
,,1487920.0,2.908203,1481920.0,91.2,,
,,1493920.0,2.765625,1483920.0,91.4,,
,,1500920.0,2.675781,1487920.0,91.6,,
,,1503920.0,2.658203,1493920.0,92.2,,
,,1515920.0,2.580078,1500920.0,92.4,,
,,1523920.0,2.541016,1503920.0,92.4,,
,,1524920.0,2.517578,1515920.0,92.9,,
,,1533920.0,2.390625,1523920.0,93.2,,
,,1540920.0,2.341797,1524920.0,93.3,,
,,1542920.0,2.320312,1533920.0,93.8,,
,,1548920.0,2.201172,1540920.0,94.1,,
,,1560920.0,2.130859,1542920.0,94.1,,
,,1561920.0,2.113281,1548920.0,94.4,,
,,1569920.0,2.001953,1560920.0,95.1,,
,,1581361.0,1.955078,1561920.0,95.1,,
,,1582361.0,1.961914,1569920.0,95.4,,
,,1594361.0,1.864258,1581361.0,95.8,,
,,1599361.0,1.858398,1582361.0,95.9,,
,,1612361.0,1.774414,1594361.0,96.4,,
,,1621361.0,1.776367,1599361.0,96.4,,
,,1624361.0,1.739258,1612361.0,97.0,,
,,1637361.0,1.678711,1621361.0,97.4,,
,,1641361.0,1.668945,1624361.0,97.4,,
,,1655361.0,1.633789,1637361.0,97.9,,
,,1664361.0,1.624023,1641361.0,98.0,,
,,1668361.0,1.605469,1655361.0,98.6,,
,,1670361.0,1.617188,1664361.0,99.1,,
,,1686361.0,1.597656,1668361.0,99.1,,
,,1690361.0,1.583984,1670361.0,99.2,,
,,1692361.0,1.588867,1686361.0,99.8,,
,,1711361.0,1.532227,1690361.0,99.8,,
,,1717361.0,1.553711,1692361.0,100.0,,
,,1730361.0,1.504883,1711361.0,100.3,,
,,1733361.0,1.511719,1717361.0,100.5,,
,,1733361.0,1.511719,1730361.0,101.1,,
,,1750361.0,1.49707,1733361.0,101.1,,
,,1753361.0,1.515625,1733361.0,101.1,,
,,1754361.0,1.532227,1750361.0,101.6,,
,,1755361.0,1.453125,1753361.0,101.6,,
,,1759361.0,1.541016,1754361.0,101.6,,
,,1760361.0,1.454102,1755361.0,101.6,,
,,1779361.0,1.37207,1759361.0,101.7,,
,,1781251.0,1.416016,1760361.0,101.7,,
,,1781251.0,1.416016,1779361.0,101.3,,
,,1786361.0,1.470703,1781251.0,101.1,,
,,1789021.0,1.498047,1781251.0,101.1,,
,,1789021.0,1.498047,1786361.0,100.6,,
,,1793671.0,1.516602,1789021.0,100.4,,
,,,,1789021.0,100.4,,
,,,,1793671.0,100.1,,
