T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,382539.0,6.390625,381539.0,62.2,,
,,385539.0,6.167969,382539.0,62.2,,
,,385539.0,6.011719,385539.0,62.1,,
,,388539.0,6.097656,385539.0,62.1,,
,,389539.0,6.523438,388539.0,62.0,,
,,391539.0,6.574219,389539.0,62.0,,
,,393539.0,6.265625,391539.0,62.0,,
,,394539.0,6.207031,393539.0,61.9,,
,,396539.0,6.074219,394539.0,61.9,,
,,397539.0,6.074219,396539.0,61.8,,
,,400539.0,6.132812,397539.0,61.8,,
,,400539.0,6.070312,400539.0,61.8,,
,,403539.0,6.257812,400539.0,61.8,,
,,403539.0,6.257812,403539.0,61.7,,
,,406539.0,6.347656,403539.0,61.7,,
,,408539.0,6.269531,406539.0,61.6,,
,,410539.0,6.277344,408539.0,61.6,,
,,413539.0,6.40625,410539.0,61.5,,
,,415539.0,6.339844,413539.0,61.5,,
,,416539.0,6.339844,415539.0,61.4,,
,,418539.0,6.332031,416539.0,61.4,,
,,419539.0,6.332031,418539.0,61.3,,
,,421539.0,6.535156,419539.0,61.3,,
,,422539.0,6.535156,421539.0,61.2,,
,,425539.0,6.449219,422539.0,61.2,,
,,425539.0,6.449219,425539.0,61.2,,
,,427539.0,6.460938,425539.0,61.2,,
,,428539.0,6.460938,427539.0,61.1,,
,,431539.0,6.59375,428539.0,61.1,,
,,432539.0,6.332031,431539.0,61.1,,
,,435209.0,6.234375,432539.0,61.0,,
,,435209.0,6.214844,435209.0,61.0,,
,,436209.0,6.71875,435209.0,61.0,,
,,438209.0,6.589844,436209.0,60.9,,
,,438209.0,6.589844,438209.0,60.9,,
,,441209.0,6.226562,438209.0,60.9,,
,,441209.0,6.226562,441209.0,60.8,,
,,443209.0,6.617188,441209.0,60.8,,
,,444209.0,6.683594,443209.0,60.8,,
,,444209.0,6.683594,444209.0,60.8,,
,,447209.0,6.664062,444209.0,60.8,,
,,447209.0,6.664062,447209.0,60.7,,
,,450209.0,6.789062,447209.0,60.7,,
,,453209.0,7.132812,450209.0,60.6,,
,,453209.0,7.132812,453209.0,60.6,,
,,453209.0,7.132812,453209.0,60.6,,
,,455209.0,6.53125,453209.0,60.6,,
,,456209.0,6.296875,455209.0,60.5,,
,,456209.0,6.296875,456209.0,60.5,,
,,459209.0,6.5,456209.0,60.5,,
,,459209.0,6.5,459209.0,60.4,,
,,462209.0,6.347656,459209.0,60.4,,
,,463209.0,6.40625,462209.0,60.3,,
,,466209.0,6.648438,463209.0,60.3,,
,,466209.0,6.648438,466209.0,60.2,,
,,469209.0,6.640625,466209.0,60.2,,
,,470209.0,6.617188,469209.0,60.2,,
,,472209.0,6.277344,470209.0,60.2,,
,,473209.0,6.277344,472209.0,60.2,,
,,473209.0,6.066406,473209.0,60.1,,
,,475209.0,6.589844,473209.0,60.1,,
,,476209.0,6.757812,475209.0,60.1,,
,,478209.0,6.292969,476209.0,60.1,,
,,479209.0,6.25,478209.0,60.0,,
,,480209.0,6.242188,479209.0,60.0,,
,,482209.0,6.1875,480209.0,60.0,,
,,483209.0,6.179688,482209.0,59.9,,
,,486209.0,6.027344,483209.0,59.9,,
,,486209.0,6.179688,486209.0,59.8,,
,,489209.0,6.300781,486209.0,59.8,,
,,489209.0,6.300781,489209.0,59.8,,
,,492209.0,6.382812,489209.0,59.8,,
,,493209.0,6.382812,492209.0,59.7,,
,,495209.0,6.042969,493209.0,59.7,,
,,496209.0,6.042969,495209.0,59.7,,
,,496209.0,5.929688,496209.0,59.6,,
,,500209.0,6.171875,496209.0,59.6,,
,,500209.0,6.171875,500209.0,59.6,,
,,503209.0,6.355469,500209.0,59.6,,
,,506209.0,6.3125,503209.0,59.5,,
,,506209.0,6.238281,506209.0,59.4,,
,,509209.0,6.261719,506209.0,59.4,,
,,510209.0,6.632812,509209.0,59.3,,
,,512209.0,6.597656,510209.0,59.3,,
,,513209.0,6.5,512209.0,59.3,,
,,514209.0,7.140625,513209.0,59.3,,
